" VARIABLES = ""X"""," ""Y"""," ""U"""," ""V"""," ""T""",,,
 ZONE I= 76, J= 76, F=POINT ,,,,-1116988741,-1116988702
0.2667,8.40E-01,-2.30E+14,2.65E+15,0.00E+00,,NO,NO
0.28,8.40E-01,-4.01E+14,2.35E+15,0.00E+00,,NO,NO
0.2933,8.40E-01,-5.31E+14,2.09E+15,0.00E+00,,NO,NO
0.3067,8.40E-01,-6.30E+14,1.85E+15,0.00E+00,,NO,NO
0.32,8.40E-01,-7.03E+14,1.63E+15,0.00E+00,,NO,NO
0.3333,8.40E-01,-7.57E+14,1.43E+15,0.00E+00,,NO,NO
0.3467,8.40E-01,-7.96E+14,1.26E+15,0.00E+00,,NO,NO
0.36,8.40E-01,-8.24E+14,1.10E+15,0.00E+00,,NO,NO
0.3733,8.40E-01,-8.43E+14,9.59E+14,0.00E+00,,NO,NO
0.3867,8.40E-01,-8.56E+14,8.31E+14,0.00E+00,,NO,NO
0.4,8.40E-01,-8.64E+14,7.14E+14,0.00E+00,,NO,NO
0.4133,8.40E-01,-8.69E+14,6.07E+14,0.00E+00,,NO,NO
0.4267,8.40E-01,-8.71E+14,5.08E+14,0.00E+00,,NO,NO
0.44,8.40E-01,-8.71E+14,4.16E+14,0.00E+00,,NO,NO
0.4533,8.40E-01,-8.71E+14,3.30E+14,0.00E+00,,NO,NO
0.4667,8.40E-01,-8.70E+14,2.47E+14,0.00E+00,,NO,NO
0.48,8.40E-01,-8.68E+14,1.69E+14,0.00E+00,,NO,NO
0.4933,8.40E-01,-8.67E+14,9.16E+13,0.00E+00,,NO,NO
0.5067,8.40E-01,-8.65E+14,1.59E+13,0.00E+00,,NO,NO
0.52,8.40E-01,-8.63E+14,-5.99E+13,0.00E+00,,NO,NO
0.5333,8.40E-01,-8.62E+14,-1.37E+14,0.00E+00,,NO,NO
0.5467,8.40E-01,-8.60E+14,-2.15E+14,0.00E+00,,NO,NO
0.56,8.40E-01,-8.58E+14,-2.97E+14,0.00E+00,,NO,NO
0.5733,8.40E-01,-8.54E+14,-3.84E+14,0.00E+00,,NO,NO
0.5867,8.40E-01,-8.50E+14,-4.75E+14,0.00E+00,,NO,NO
0.6,8.40E-01,-8.43E+14,-5.74E+14,0.00E+00,,NO,NO
0.6133,8.40E-01,-8.33E+14,-6.80E+14,0.00E+00,,NO,NO
0.6267,8.40E-01,-8.19E+14,-7.97E+14,0.00E+00,,NO,NO
0.64,8.40E-01,-7.99E+14,-9.25E+14,0.00E+00,,NO,NO
0.6533,8.40E-01,-7.72E+14,-1.07E+15,0.00E+00,,NO,NO
0.6667,8.40E-01,-7.35E+14,-1.22E+15,0.00E+00,,NO,NO
0.68,8.40E-01,-6.84E+14,-1.40E+15,0.00E+00,,NO,NO
0.6933,8.40E-01,-6.17E+14,-1.59E+15,0.00E+00,,NO,NO
0.7067,8.40E-01,-5.27E+14,-1.80E+15,0.00E+00,,NO,NO
0.72,8.40E-01,-4.09E+14,-2.04E+15,0.00E+00,,NO,NO
0.7333,8.40E-01,-2.54E+14,-2.30E+15,0.00E+00,,NO,NO
0.7467,8.40E-01,-5.21E+13,-2.59E+15,0.00E+00,,NO,NO
0.76,8.40E-01,2.09E+14,-2.91E+15,0.00E+00,,NO,NO
0.7733,8.40E-01,5.45E+14,-3.24E+15,0.00E+00,,NO,NO
0.7867,8.40E-01,9.75E+14,-3.59E+15,-5.02E-05,,NO,NO
0.8,8.40E-01,1.52E+15,-3.94E+15,1.52E-04,,NO,NO
0.8133,8.40E-01,2.21E+15,-4.27E+15,-1.12E-03,,NO,NO
0.8267,8.40E-01,3.07E+15,-4.55E+15,3.50E-03,,NO,NO
0.84,8.40E-01,4.13E+15,-4.74E+15,-1.31E-02,,NO,NO
0.8533,8.40E-01,5.42E+15,-4.76E+15,3.79E-02,,NO,NO
0.8667,8.40E-01,6.93E+15,-4.52E+15,-9.71E-02,,NO,NO
0.88,8.40E-01,8.67E+15,-3.90E+15,2.40E-01,,NO,NO
0.8933,8.40E-01,1.06E+16,-2.77E+15,-4.51E-01,,NO,NO
0.9067,8.40E-01,1.25E+16,-9.62E+14,8.92E-01,,NO,NO
0.92,8.40E-01,1.41E+16,1.63E+15,-1.20E+00,,NO,NO
0.9333,8.40E-01,1.52E+16,5.04E+15,1.71E+00,,NO,NO
0.9467,8.40E-01,1.52E+16,9.12E+15,-1.28E+00,,NO,NO
0.96,8.40E-01,1.38E+16,1.35E+16,6.14E-01,,NO,NO
0.9733,8.40E-01,1.06E+16,1.74E+16,1.09E+00,,NO,NO
0.9867,8.40E-01,5.76E+15,2.03E+16,-2.93E+00,,NO,-727.8
1,8.40E-01,0.00E+00,0.00E+00,-5.00E-01,,NO,NO
0,8.53E-01,0.00E+00,0.00E+00,5.00E-01,,NO,NO
0.01333,8.53E-01,9.69E+15,-3.02E+16,6.49E+00,,-1796.1,NO
0.02667,8.53E-01,1.75E+16,-2.51E+16,-2.13E+00,,NO,NO
0.04,8.53E-01,2.21E+16,-1.82E+16,8.54E-01,,NO,NO
0.05333,8.53E-01,2.35E+16,-1.09E+16,3.38E+00,,NO,NO
0.06667,8.53E-01,2.24E+16,-4.53E+15,-2.58E+00,,NO,NO
0.08,8.53E-01,1.99E+16,3.70E+14,3.35E+00,,NO,NO
0.09333,8.53E-01,1.67E+16,3.75E+15,-1.72E+00,,NO,NO
0.1067,8.53E-01,1.35E+16,5.82E+15,1.36E+00,,NO,NO
0.12,8.53E-01,1.06E+16,6.89E+15,-5.25E-01,,NO,NO
0.1333,8.53E-01,8.13E+15,7.27E+15,3.16E-01,,NO,NO
0.1467,8.53E-01,6.06E+15,7.20E+15,-9.28E-02,,NO,NO
0.16,8.53E-01,4.39E+15,6.84E+15,4.47E-02,,NO,NO
0.1733,8.53E-01,3.08E+15,6.35E+15,-8.95E-03,,NO,NO
0.1867,8.53E-01,2.06E+15,5.78E+15,3.49E-03,,NO,NO
0.2,8.53E-01,1.27E+15,5.21E+15,-3.62E-04,,NO,NO
0.2133,8.53E-01,6.71E+14,4.65E+15,1.15E-04,,NO,NO
0.2267,8.53E-01,2.16E+14,4.13E+15,0.00E+00,,NO,NO
0.24,8.53E-01,-1.25E+14,3.65E+15,0.00E+00,,NO,NO
0.2533,8.53E-01,-3.80E+14,3.22E+15,0.00E+00,,NO,NO
0.2667,8.53E-01,-5.67E+14,2.83E+15,0.00E+00,,NO,NO
0.28,8.53E-01,-7.04E+14,2.49E+15,0.00E+00,,NO,NO
0.2933,8.53E-01,-8.01E+14,2.19E+15,0.00E+00,,NO,NO
0.3067,8.53E-01,-8.70E+14,1.92E+15,0.00E+00,,NO,NO
0.32,8.53E-01,-9.17E+14,1.68E+15,0.00E+00,,NO,NO
0.3333,8.53E-01,-9.48E+14,1.47E+15,0.00E+00,,NO,NO
0.3467,8.53E-01,-9.66E+14,1.28E+15,0.00E+00,,NO,NO
0.36,8.53E-01,-9.77E+14,1.12E+15,0.00E+00,,NO,NO
0.3733,8.53E-01,-9.80E+14,9.69E+14,0.00E+00,,NO,NO
0.3867,8.53E-01,-9.80E+14,8.36E+14,0.00E+00,,NO,NO
0.4,8.53E-01,-9.77E+14,7.16E+14,0.00E+00,,NO,NO
0.4133,8.53E-01,-9.72E+14,6.06E+14,0.00E+00,,NO,NO
0.4267,8.53E-01,-9.66E+14,5.06E+14,0.00E+00,,NO,NO
0.44,8.53E-01,-9.60E+14,4.13E+14,0.00E+00,,NO,NO
0.4533,8.53E-01,-9.55E+14,3.27E+14,0.00E+00,,NO,NO
0.4667,8.53E-01,-9.50E+14,2.45E+14,0.00E+00,,NO,NO
0.48,8.53E-01,-9.46E+14,1.66E+14,0.00E+00,,NO,NO
0.4933,8.53E-01,-9.42E+14,8.95E+13,0.00E+00,,NO,NO
0.5067,8.53E-01,-9.40E+14,1.43E+13,0.00E+00,,NO,NO
0.52,8.53E-01,-9.39E+14,-6.10E+13,0.00E+00,,NO,NO
0.5333,8.53E-01,-9.39E+14,-1.37E+14,0.00E+00,,NO,NO
0.5467,8.53E-01,-9.40E+14,-2.16E+14,0.00E+00,,NO,NO
0.56,8.53E-01,-9.41E+14,-2.98E+14,0.00E+00,,NO,NO
0.5733,8.53E-01,-9.43E+14,-3.85E+14,0.00E+00,,NO,NO
0.5867,8.53E-01,-9.45E+14,-4.78E+14,0.00E+00,,NO,NO
0.6,8.53E-01,-9.46E+14,-5.78E+14,0.00E+00,,NO,NO
0.6133,8.53E-01,-9.46E+14,-6.88E+14,0.00E+00,,NO,NO
0.6267,8.53E-01,-9.43E+14,-8.08E+14,0.00E+00,,NO,NO
0.64,8.53E-01,-9.37E+14,-9.42E+14,0.00E+00,,NO,NO
0.6533,8.53E-01,-9.25E+14,-1.09E+15,0.00E+00,,NO,NO
0.6667,8.53E-01,-9.05E+14,-1.26E+15,0.00E+00,,NO,NO
0.68,8.53E-01,-8.75E+14,-1.45E+15,0.00E+00,,NO,NO
0.6933,8.53E-01,-8.31E+14,-1.66E+15,0.00E+00,,NO,NO
0.7067,8.53E-01,-7.67E+14,-1.90E+15,0.00E+00,,NO,NO
0.72,8.53E-01,-6.77E+14,-2.17E+15,0.00E+00,,NO,NO
0.7333,8.53E-01,-5.53E+14,-2.47E+15,0.00E+00,,NO,NO
0.7467,8.53E-01,-3.83E+14,-2.81E+15,0.00E+00,,NO,NO
0.76,8.53E-01,-1.54E+14,-3.19E+15,0.00E+00,,NO,NO
0.7733,8.53E-01,1.53E+14,-3.61E+15,0.00E+00,,NO,NO
0.7867,8.53E-01,5.60E+14,-4.07E+15,-5.02E-05,,NO,NO
0.8,8.53E-01,1.10E+15,-4.56E+15,1.39E-04,,NO,NO
0.8133,8.53E-01,1.80E+15,-5.07E+15,-1.09E-03,,NO,NO
0.8267,8.53E-01,2.71E+15,-5.56E+15,3.35E-03,,NO,NO
0.84,8.53E-01,3.88E+15,-5.99E+15,-1.31E-02,,NO,NO
0.8533,8.53E-01,5.35E+15,-6.29E+15,3.92E-02,,NO,NO
0.8667,8.53E-01,7.19E+15,-6.33E+15,-1.04E-01,,NO,NO
0.88,8.53E-01,9.39E+15,-5.97E+15,2.71E-01,,NO,NO
0.8933,8.53E-01,1.20E+16,-4.99E+15,-5.31E-01,,NO,NO
0.9067,8.53E-01,1.47E+16,-3.14E+15,1.12E+00,,NO,NO
0.92,8.53E-01,1.74E+16,-1.41E+14,-1.57E+00,,NO,NO
0.9333,8.53E-01,1.96E+16,4.16E+15,2.42E+00,,NO,NO
0.9467,8.53E-01,2.04E+16,9.70E+15,-1.89E+00,,NO,NO
0.96,8.53E-01,1.92E+16,1.60E+16,1.16E+00,,NO,NO
0.9733,8.53E-01,1.51E+16,2.20E+16,1.61E+00,,NO,NO
0.9867,8.53E-01,8.42E+15,2.64E+16,-4.12E+00,,NO,-1086.3
1,8.53E-01,0.00E+00,0.00E+00,-5.00E-01,,NO,NO
0,8.67E-01,0.00E+00,0.00E+00,5.00E-01,,NO,NO
0.01333,8.67E-01,1.47E+16,-4.06E+16,9.98E+00,,-2844,NO
0.02667,8.67E-01,2.59E+16,-3.22E+16,-3.40E+00,,NO,NO
0.04,8.67E-01,3.15E+16,-2.13E+16,5.73E-01,,NO,NO
0.05333,8.67E-01,3.19E+16,-1.06E+16,5.27E+00,,NO,NO
0.06667,8.67E-01,2.89E+16,-2.00E+15,-3.98E+00,,NO,NO
0.08,8.67E-01,2.43E+16,3.97E+15,4.49E+00,,NO,NO
0.09333,8.67E-01,1.93E+16,7.57E+15,-2.23E+00,,NO,NO
0.1067,8.67E-01,1.48E+16,9.37E+15,1.61E+00,,NO,NO
0.12,8.67E-01,1.10E+16,9.95E+15,-6.01E-01,,NO,NO
0.1333,8.67E-01,7.95E+15,9.79E+15,3.38E-01,,NO,NO
0.1467,8.67E-01,5.57E+15,9.20E+15,-9.57E-02,,NO,NO
0.16,8.67E-01,3.74E+15,8.41E+15,4.31E-02,,NO,NO
0.1733,8.67E-01,2.37E+15,7.55E+15,-8.25E-03,,NO,NO
0.1867,8.67E-01,1.35E+15,6.69E+15,2.99E-03,,NO,NO
0.2,8.67E-01,6.00E+14,5.89E+15,-2.88E-04,,NO,NO
0.2133,8.67E-01,5.28E+13,5.16E+15,8.53E-05,,NO,NO
0.2267,8.67E-01,-3.42E+14,4.51E+15,0.00E+00,,NO,NO
0.24,8.67E-01,-6.24E+14,3.93E+15,0.00E+00,,NO,NO
0.2533,8.67E-01,-8.21E+14,3.42E+15,0.00E+00,,NO,NO
0.2667,8.67E-01,-9.55E+14,2.98E+15,0.00E+00,,NO,NO
0.28,8.67E-01,-1.04E+15,2.59E+15,0.00E+00,,NO,NO
0.2933,8.67E-01,-1.10E+15,2.25E+15,0.00E+00,,NO,NO
0.3067,8.67E-01,-1.13E+15,1.96E+15,0.00E+00,,NO,NO
0.32,8.67E-01,-1.15E+15,1.71E+15,0.00E+00,,NO,NO
0.3333,8.67E-01,-1.15E+15,1.48E+15,0.00E+00,,NO,NO
0.3467,8.67E-01,-1.15E+15,1.29E+15,0.00E+00,,NO,NO
0.36,8.67E-01,-1.14E+15,1.12E+15,0.00E+00,,NO,NO
0.3733,8.67E-01,-1.12E+15,9.63E+14,0.00E+00,,NO,NO
0.3867,8.67E-01,-1.11E+15,8.27E+14,0.00E+00,,NO,NO
0.4,8.67E-01,-1.09E+15,7.06E+14,0.00E+00,,NO,NO
0.4133,8.67E-01,-1.08E+15,5.96E+14,0.00E+00,,NO,NO
0.4267,8.67E-01,-1.06E+15,4.97E+14,0.00E+00,,NO,NO
0.44,8.67E-01,-1.05E+15,4.05E+14,0.00E+00,,NO,NO
0.4533,8.67E-01,-1.04E+15,3.19E+14,0.00E+00,,NO,NO
0.4667,8.67E-01,-1.03E+15,2.38E+14,0.00E+00,,NO,NO
0.48,8.67E-01,-1.02E+15,1.61E+14,0.00E+00,,NO,NO
0.4933,8.67E-01,-1.02E+15,8.63E+13,0.00E+00,,NO,NO
0.5067,8.67E-01,-1.01E+15,1.27E+13,0.00E+00,,NO,NO
0.52,8.67E-01,-1.01E+15,-6.10E+13,0.00E+00,,NO,NO
0.5333,8.67E-01,-1.02E+15,-1.36E+14,0.00E+00,,NO,NO
0.5467,8.67E-01,-1.02E+15,-2.13E+14,0.00E+00,,NO,NO
0.56,8.67E-01,-1.03E+15,-2.94E+14,0.00E+00,,NO,NO
0.5733,8.67E-01,-1.03E+15,-3.80E+14,0.00E+00,,NO,NO
0.5867,8.67E-01,-1.04E+15,-4.72E+14,0.00E+00,,NO,NO
0.6,8.67E-01,-1.05E+15,-5.73E+14,0.00E+00,,NO,NO
0.6133,8.67E-01,-1.06E+15,-6.83E+14,0.00E+00,,NO,NO
0.6267,8.67E-01,-1.07E+15,-8.06E+14,0.00E+00,,NO,NO
0.64,8.67E-01,-1.08E+15,-9.43E+14,0.00E+00,,NO,NO
0.6533,8.67E-01,-1.09E+15,-1.10E+15,0.00E+00,,NO,NO
0.6667,8.67E-01,-1.09E+15,-1.27E+15,0.00E+00,,NO,NO
0.68,8.67E-01,-1.08E+15,-1.47E+15,0.00E+00,,NO,NO
0.6933,8.67E-01,-1.06E+15,-1.70E+15,0.00E+00,,NO,NO
0.7067,8.67E-01,-1.03E+15,-1.96E+15,0.00E+00,,NO,NO
0.72,8.67E-01,-9.79E+14,-2.26E+15,0.00E+00,,NO,NO
0.7333,8.67E-01,-8.97E+14,-2.60E+15,0.00E+00,,NO,NO
0.7467,8.67E-01,-7.73E+14,-2.99E+15,0.00E+00,,NO,NO
0.76,8.67E-01,-5.95E+14,-3.44E+15,0.00E+00,,NO,NO
0.7733,8.67E-01,-3.41E+14,-3.95E+15,0.00E+00,,NO,NO
0.7867,8.67E-01,1.46E+13,-4.53E+15,-5.05E-05,,NO,NO
0.8,8.67E-01,5.06E+14,-5.18E+15,1.18E-04,,NO,NO
0.8133,8.67E-01,1.18E+15,-5.88E+15,-1.04E-03,,NO,NO
0.8267,8.67E-01,2.09E+15,-6.63E+15,3.02E-03,,NO,NO
0.84,8.67E-01,3.32E+15,-7.38E+15,-1.27E-02,,NO,NO
0.8533,8.67E-01,4.94E+15,-8.06E+15,3.88E-02,,NO,NO
0.8667,8.67E-01,7.06E+15,-8.56E+15,-1.08E-01,,NO,NO
0.88,8.67E-01,9.77E+15,-8.67E+15,3.00E-01,,NO,NO
0.8933,8.67E-01,1.31E+16,-8.10E+15,-6.17E-01,,NO,NO
0.9067,8.67E-01,1.71E+16,-6.45E+15,1.40E+00,,NO,NO
0.92,8.67E-01,2.13E+16,-3.22E+15,-2.10E+00,,NO,NO
0.9333,8.67E-01,2.53E+16,2.04E+15,3.51E+00,,NO,NO
0.9467,8.67E-01,2.78E+16,9.53E+15,-2.98E+00,,NO,NO
0.96,8.67E-01,2.73E+16,1.88E+16,2.20E+00,,NO,NO
0.9733,8.67E-01,2.24E+16,2.82E+16,2.32E+00,,NO,NO
0.9867,8.67E-01,1.28E+16,3.54E+16,-6.06E+00,,NO,-1667.4
1,8.67E-01,0.00E+00,0.00E+00,-5.00E-01,,NO,NO
0,8.80E-01,0.00E+00,0.00E+00,5.00E-01,,NO,NO
0.01333,8.80E-01,2.31E+16,-5.61E+16,9.85E+00,,-2805,NO
0.02667,8.80E-01,4.00E+16,-4.20E+16,-2.06E+00,,NO,NO
0.04,8.80E-01,4.63E+16,-2.42E+16,-5.35E-01,,NO,NO
0.05333,8.80E-01,4.39E+16,-8.24E+15,8.20E+00,,NO,NO
0.06667,8.80E-01,3.70E+16,3.16E+15,-6.18E+00,,NO,NO
0.08,8.80E-01,2.89E+16,9.93E+15,6.04E+00,,NO,NO
0.09333,8.80E-01,2.15E+16,1.32E+16,-2.86E+00,,NO,NO
0.1067,8.80E-01,1.54E+16,1.41E+16,1.86E+00,,NO,NO
0.12,8.80E-01,1.07E+16,1.38E+16,-6.63E-01,,NO,NO
0.1333,8.80E-01,7.11E+15,1.27E+16,3.44E-01,,NO,NO
0.1467,8.80E-01,4.51E+15,1.14E+16,-9.30E-02,,NO,NO
0.16,8.80E-01,2.64E+15,1.00E+16,3.83E-02,,NO,NO
0.1733,8.80E-01,1.31E+15,8.74E+15,-6.78E-03,,NO,NO
0.1867,8.80E-01,3.76E+14,7.55E+15,2.17E-03,,NO,NO
0.2,8.80E-01,-2.74E+14,6.51E+15,-1.81E-04,,NO,NO
0.2133,8.80E-01,-7.18E+14,5.59E+15,6.41E-05,,NO,NO
0.2267,8.80E-01,-1.01E+15,4.81E+15,0.00E+00,,NO,NO
0.24,8.80E-01,-1.21E+15,4.13E+15,0.00E+00,,NO,NO
0.2533,8.80E-01,-1.32E+15,3.55E+15,0.00E+00,,NO,NO
0.2667,8.80E-01,-1.39E+15,3.06E+15,0.00E+00,,NO,NO
0.28,8.80E-01,-1.42E+15,2.64E+15,0.00E+00,,NO,NO
0.2933,8.80E-01,-1.42E+15,2.28E+15,0.00E+00,,NO,NO
0.3067,8.80E-01,-1.41E+15,1.97E+15,0.00E+00,,NO,NO
0.32,8.80E-01,-1.39E+15,1.70E+15,0.00E+00,,NO,NO
0.3333,8.80E-01,-1.36E+15,1.47E+15,0.00E+00,,NO,NO
0.3467,8.80E-01,-1.33E+15,1.27E+15,0.00E+00,,NO,NO
0.36,8.80E-01,-1.30E+15,1.09E+15,0.00E+00,,NO,NO
0.3733,8.80E-01,-1.27E+15,9.40E+14,0.00E+00,,NO,NO
0.3867,8.80E-01,-1.23E+15,8.05E+14,0.00E+00,,NO,NO
0.4,8.80E-01,-1.21E+15,6.85E+14,0.00E+00,,NO,NO
0.4133,8.80E-01,-1.18E+15,5.77E+14,0.00E+00,,NO,NO
0.4267,8.80E-01,-1.16E+15,4.79E+14,0.00E+00,,NO,NO
0.44,8.80E-01,-1.14E+15,3.89E+14,0.00E+00,,NO,NO
0.4533,8.80E-01,-1.12E+15,3.06E+14,0.00E+00,,NO,NO
0.4667,8.80E-01,-1.11E+15,2.28E+14,0.00E+00,,NO,NO
0.48,8.80E-01,-1.10E+15,1.54E+14,0.00E+00,,NO,NO
0.4933,8.80E-01,-1.09E+15,8.20E+13,0.00E+00,,NO,NO
0.5067,8.80E-01,-1.09E+15,1.11E+13,0.00E+00,,NO,NO
0.52,8.80E-01,-1.09E+15,-5.98E+13,0.00E+00,,NO,NO
0.5333,8.80E-01,-1.09E+15,-1.32E+14,0.00E+00,,NO,NO
0.5467,8.80E-01,-1.10E+15,-2.07E+14,0.00E+00,,NO,NO
0.56,8.80E-01,-1.11E+15,-2.85E+14,0.00E+00,,NO,NO
0.5733,8.80E-01,-1.12E+15,-3.69E+14,0.00E+00,,NO,NO
0.5867,8.80E-01,-1.14E+15,-4.59E+14,0.00E+00,,NO,NO
0.6,8.80E-01,-1.16E+15,-5.58E+14,0.00E+00,,NO,NO
0.6133,8.80E-01,-1.18E+15,-6.67E+14,0.00E+00,,NO,NO
0.6267,8.80E-01,-1.20E+15,-7.90E+14,0.00E+00,,NO,NO
0.64,8.80E-01,-1.23E+15,-9.27E+14,0.00E+00,,NO,NO
0.6533,8.80E-01,-1.25E+15,-1.08E+15,0.00E+00,,NO,NO
0.6667,8.80E-01,-1.28E+15,-1.26E+15,0.00E+00,,NO,NO
0.68,8.80E-01,-1.30E+15,-1.47E+15,0.00E+00,,NO,NO
0.6933,8.80E-01,-1.31E+15,-1.71E+15,0.00E+00,,NO,NO
0.7067,8.80E-01,-1.32E+15,-1.98E+15,0.00E+00,,NO,NO
0.72,8.80E-01,-1.31E+15,-2.30E+15,0.00E+00,,NO,NO
0.7333,8.80E-01,-1.28E+15,-2.68E+15,0.00E+00,,NO,NO
0.7467,8.80E-01,-1.22E+15,-3.11E+15,0.00E+00,,NO,NO
0.76,8.80E-01,-1.11E+15,-3.63E+15,0.00E+00,,NO,NO
0.7733,8.80E-01,-9.35E+14,-4.22E+15,0.00E+00,,NO,NO
0.7867,8.80E-01,-6.66E+14,-4.92E+15,-6.53E-05,,NO,NO
0.8,8.80E-01,-2.66E+14,-5.73E+15,1.04E-04,,NO,NO
0.8133,8.80E-01,3.19E+14,-6.65E+15,-9.30E-04,,NO,NO
0.8267,8.80E-01,1.16E+15,-7.70E+15,2.47E-03,,NO,NO
0.84,8.80E-01,2.35E+15,-8.84E+15,-1.17E-02,,NO,NO
0.8533,8.80E-01,4.03E+15,-1.00E+16,3.57E-02,,NO,NO
0.8667,8.80E-01,6.35E+15,-1.12E+16,-1.07E-01,,NO,NO
0.88,8.80E-01,9.51E+15,-1.20E+16,3.17E-01,,NO,NO
0.8933,8.80E-01,1.37E+16,-1.23E+16,-7.00E-01,,NO,NO
0.9067,8.80E-01,1.91E+16,-1.13E+16,1.72E+00,,NO,NO
0.92,8.80E-01,2.55E+16,-8.34E+15,-2.81E+00,,NO,NO
0.9333,8.80E-01,3.24E+16,-2.30E+15,5.19E+00,,NO,NO
0.9467,8.80E-01,3.81E+16,7.63E+15,-5.07E+00,,NO,NO
0.96,8.80E-01,3.99E+16,2.13E+16,4.64E+00,,NO,NO
0.9733,8.80E-01,3.45E+16,3.66E+16,3.16E+00,,NO,NO
0.9867,8.80E-01,2.02E+16,4.89E+16,-9.95E+00,,NO,-2836.2
1,8.80E-01,0.00E+00,0.00E+00,-5.00E-01,,NO,NO
0,8.93E-01,0.00E+00,0.00E+00,5.00E-01,,NO,NO
0.01333,8.93E-01,3.78E+16,-8.05E+16,5.93E+01,,-17649,NO
0.02667,8.93E-01,6.46E+16,-5.54E+16,-3.40E+01,,NO,NO
0.04,8.93E-01,6.96E+16,-2.52E+16,9.42E-01,,NO,NO
0.05333,8.93E-01,6.03E+16,-1.32E+15,1.58E+01,,NO,NO
0.06667,8.93E-01,4.62E+16,1.29E+16,-1.12E+01,,NO,NO
0.08,8.93E-01,3.30E+16,1.94E+16,8.59E+00,,NO,NO
0.09333,8.93E-01,2.24E+16,2.11E+16,-3.65E+00,,NO,NO
0.1067,8.93E-01,1.46E+16,2.02E+16,2.06E+00,,NO,NO
0.12,8.93E-01,9.10E+15,1.82E+16,-6.93E-01,,NO,NO
0.1333,8.93E-01,5.31E+15,1.59E+16,3.24E-01,,NO,NO
0.1467,8.93E-01,2.73E+15,1.37E+16,-8.08E-02,,NO,NO
0.16,8.93E-01,1.00E+15,1.16E+16,2.88E-02,,NO,NO
0.1733,8.93E-01,-1.44E+14,9.81E+15,-3.70E-03,,NO,NO
0.1867,8.93E-01,-8.86E+14,8.28E+15,1.41E-03,,NO,NO
0.2,8.93E-01,-1.35E+15,6.99E+15,-1.57E-04,,NO,NO
0.2133,8.93E-01,-1.64E+15,5.90E+15,6.10E-05,,NO,NO
0.2267,8.93E-01,-1.79E+15,4.99E+15,0.00E+00,,NO,NO
0.24,8.93E-01,-1.86E+15,4.24E+15,0.00E+00,,NO,NO
0.2533,8.93E-01,-1.88E+15,3.60E+15,0.00E+00,,NO,NO
0.2667,8.93E-01,-1.86E+15,3.07E+15,0.00E+00,,NO,NO
0.28,8.93E-01,-1.82E+15,2.62E+15,0.00E+00,,NO,NO
0.2933,8.93E-01,-1.76E+15,2.25E+15,0.00E+00,,NO,NO
0.3067,8.93E-01,-1.70E+15,1.93E+15,0.00E+00,,NO,NO
0.32,8.93E-01,-1.64E+15,1.66E+15,0.00E+00,,NO,NO
0.3333,8.93E-01,-1.58E+15,1.42E+15,0.00E+00,,NO,NO
0.3467,8.93E-01,-1.52E+15,1.22E+15,0.00E+00,,NO,NO
0.36,8.93E-01,-1.46E+15,1.05E+15,0.00E+00,,NO,NO
0.3733,8.93E-01,-1.41E+15,9.00E+14,0.00E+00,,NO,NO
0.3867,8.93E-01,-1.36E+15,7.68E+14,0.00E+00,,NO,NO
0.4,8.93E-01,-1.32E+15,6.51E+14,0.00E+00,,NO,NO
0.4133,8.93E-01,-1.28E+15,5.47E+14,0.00E+00,,NO,NO
0.4267,8.93E-01,-1.25E+15,4.53E+14,0.00E+00,,NO,NO
0.44,8.93E-01,-1.22E+15,3.68E+14,0.00E+00,,NO,NO
0.4533,8.93E-01,-1.20E+15,2.89E+14,0.00E+00,,NO,NO
0.4667,8.93E-01,-1.18E+15,2.15E+14,0.00E+00,,NO,NO
0.48,8.93E-01,-1.17E+15,1.45E+14,0.00E+00,,NO,NO
0.4933,8.93E-01,-1.16E+15,7.65E+13,0.00E+00,,NO,NO
0.5067,8.93E-01,-1.16E+15,9.57E+12,0.00E+00,,NO,NO
0.52,8.93E-01,-1.16E+15,-5.74E+13,0.00E+00,,NO,NO
0.5333,8.93E-01,-1.16E+15,-1.26E+14,0.00E+00,,NO,NO
0.5467,8.93E-01,-1.17E+15,-1.96E+14,0.00E+00,,NO,NO
0.56,8.93E-01,-1.19E+15,-2.71E+14,0.00E+00,,NO,NO
0.5733,8.93E-01,-1.21E+15,-3.51E+14,0.00E+00,,NO,NO
0.5867,8.93E-01,-1.23E+15,-4.37E+14,0.00E+00,,NO,NO
0.6,8.93E-01,-1.26E+15,-5.32E+14,0.00E+00,,NO,NO
0.6133,8.93E-01,-1.29E+15,-6.38E+14,0.00E+00,,NO,NO
0.6267,8.93E-01,-1.33E+15,-7.58E+14,0.00E+00,,NO,NO
0.64,8.93E-01,-1.37E+15,-8.93E+14,0.00E+00,,NO,NO
0.6533,8.93E-01,-1.42E+15,-1.05E+15,0.00E+00,,NO,NO
0.6667,8.93E-01,-1.47E+15,-1.23E+15,0.00E+00,,NO,NO
0.68,8.93E-01,-1.52E+15,-1.43E+15,0.00E+00,,NO,NO
0.6933,8.93E-01,-1.57E+15,-1.68E+15,0.00E+00,,NO,NO
0.7067,8.93E-01,-1.62E+15,-1.96E+15,0.00E+00,,NO,NO
0.72,8.93E-01,-1.67E+15,-2.29E+15,0.00E+00,,NO,NO
0.7333,8.93E-01,-1.70E+15,-2.69E+15,0.00E+00,,NO,NO
